Knr,Kjonn,Alder,ContentsCode,Aar,knavn,00-99,01-03,05-09,10-33,35-39,41-43,45-47,49-53,55-56,58-63,64-66,68-75,77-82,84,85,86-88,90-99,00
4615,0,55-66,SysselsatteArb,2018,4615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4615,0,55-66,SysselsatteArb,2019,4615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4615,0,55-66,SysselsatteArb,2020,4615,216,18,NA,29,3,28,11,6,6,NA,0,15,0,12,25,54,3,3
4615,0,67-74,SysselsatteArb,2008,4615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4615,0,67-74,SysselsatteArb,2009,4615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4615,0,67-74,SysselsatteArb,2010,4615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4615,0,67-74,SysselsatteArb,2011,4615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4615,0,67-74,SysselsatteArb,2012,4615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4615,0,67-74,SysselsatteArb,2013,4615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4615,0,67-74,SysselsatteArb,2014,4615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4615,0,67-74,SysselsatteArb,2015,4615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4615,0,67-74,SysselsatteArb,2016,4615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4615,0,67-74,SysselsatteArb,2017,4615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4615,0,67-74,SysselsatteArb,2018,4615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4615,0,67-74,SysselsatteArb,2019,4615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4615,0,67-74,SysselsatteArb,2020,4615,46,9,NA,0,0,6,3,0,0,NA,0,5,0,0,6,8,0,9
4616,0,15-74,SysselsatteArb,2008,4616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4616,0,15-74,SysselsatteArb,2009,4616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4616,0,15-74,SysselsatteArb,2010,4616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4616,0,15-74,SysselsatteArb,2011,4616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4616,0,15-74,SysselsatteArb,2012,4616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4616,0,15-74,SysselsatteArb,2013,4616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4616,0,15-74,SysselsatteArb,2014,4616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4616,0,15-74,SysselsatteArb,2015,4616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4616,0,15-74,SysselsatteArb,2016,4616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4616,0,15-74,SysselsatteArb,2017,4616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4616,0,15-74,SysselsatteArb,2018,4616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4616,0,15-74,SysselsatteArb,2019,4616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4616,0,15-74,SysselsatteArb,2020,4616,1188,231,0,49,17,119,167,68,12,NA,NA,31,31,60,79,264,30,6
4616,0,55-66,SysselsatteArb,2008,4616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4616,0,55-66,SysselsatteArb,2009,4616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4616,0,55-66,SysselsatteArb,2010,4616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4616,0,55-66,SysselsatteArb,2011,4616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4616,0,55-66,SysselsatteArb,2012,4616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4616,0,55-66,SysselsatteArb,2013,4616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4616,0,55-66,SysselsatteArb,2014,4616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4616,0,55-66,SysselsatteArb,2015,4616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4616,0,55-66,SysselsatteArb,2016,4616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4616,0,55-66,SysselsatteArb,2017,4616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4616,0,55-66,SysselsatteArb,2018,4616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4616,0,55-66,SysselsatteArb,2019,4616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4616,0,55-66,SysselsatteArb,2020,4616,244,48,0,7,3,24,33,13,0,NA,NA,8,8,12,23,54,6,0
4616,0,67-74,SysselsatteArb,2008,4616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4616,0,67-74,SysselsatteArb,2009,4616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4616,0,67-74,SysselsatteArb,2010,4616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4616,0,67-74,SysselsatteArb,2011,4616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4616,0,67-74,SysselsatteArb,2012,4616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4616,0,67-74,SysselsatteArb,2013,4616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4616,0,67-74,SysselsatteArb,2014,4616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4616,0,67-74,SysselsatteArb,2015,4616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4616,0,67-74,SysselsatteArb,2016,4616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4616,0,67-74,SysselsatteArb,2017,4616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4616,0,67-74,SysselsatteArb,2018,4616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4616,0,67-74,SysselsatteArb,2019,4616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4616,0,67-74,SysselsatteArb,2020,4616,77,25,0,3,3,8,8,3,0,NA,NA,4,0,3,3,11,3,3
4617,0,15-74,SysselsatteArb,2008,4617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4617,0,15-74,SysselsatteArb,2009,4617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4617,0,15-74,SysselsatteArb,2010,4617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4617,0,15-74,SysselsatteArb,2011,4617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4617,0,15-74,SysselsatteArb,2012,4617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4617,0,15-74,SysselsatteArb,2013,4617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4617,0,15-74,SysselsatteArb,2014,4617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4617,0,15-74,SysselsatteArb,2015,4617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4617,0,15-74,SysselsatteArb,2016,4617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4617,0,15-74,SysselsatteArb,2017,4617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4617,0,15-74,SysselsatteArb,2018,4617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4617,0,15-74,SysselsatteArb,2019,4617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4617,0,15-74,SysselsatteArb,2020,4617,5808,416,NA,1012,106,556,541,221,113,63,16,161,156,201,477,1577,134,NA
4617,0,55-66,SysselsatteArb,2008,4617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4617,0,55-66,SysselsatteArb,2009,4617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4617,0,55-66,SysselsatteArb,2010,4617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4617,0,55-66,SysselsatteArb,2011,4617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4617,0,55-66,SysselsatteArb,2012,4617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4617,0,55-66,SysselsatteArb,2013,4617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4617,0,55-66,SysselsatteArb,2014,4617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4617,0,55-66,SysselsatteArb,2015,4617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4617,0,55-66,SysselsatteArb,2016,4617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4617,0,55-66,SysselsatteArb,2017,4617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4617,0,55-66,SysselsatteArb,2018,4617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4617,0,55-66,SysselsatteArb,2019,4617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4617,0,55-66,SysselsatteArb,2020,4617,1229,81,NA,232,33,91,84,48,11,7,9,43,39,38,109,343,39,NA
4617,0,67-74,SysselsatteArb,2008,4617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4617,0,67-74,SysselsatteArb,2009,4617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4617,0,67-74,SysselsatteArb,2010,4617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4617,0,67-74,SysselsatteArb,2011,4617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4617,0,67-74,SysselsatteArb,2012,4617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4617,0,67-74,SysselsatteArb,2013,4617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4617,0,67-74,SysselsatteArb,2014,4617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4617,0,67-74,SysselsatteArb,2015,4617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4617,0,67-74,SysselsatteArb,2016,4617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4617,0,67-74,SysselsatteArb,2017,4617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4617,0,67-74,SysselsatteArb,2018,4617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4617,0,67-74,SysselsatteArb,2019,4617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4617,0,67-74,SysselsatteArb,2020,4617,235,52,NA,21,3,21,11,10,0,6,0,21,4,3,8,46,13,NA
4618,0,15-74,SysselsatteArb,2008,4618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4618,0,15-74,SysselsatteArb,2009,4618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4618,0,15-74,SysselsatteArb,2010,4618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4618,0,15-74,SysselsatteArb,2011,4618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4618,0,15-74,SysselsatteArb,2012,4618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4618,0,15-74,SysselsatteArb,2013,4618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4618,0,15-74,SysselsatteArb,2014,4618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4618,0,15-74,SysselsatteArb,2015,4618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4618,0,15-74,SysselsatteArb,2016,4618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4618,0,15-74,SysselsatteArb,2017,4618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4618,0,15-74,SysselsatteArb,2018,4618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4618,0,15-74,SysselsatteArb,2019,4618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4618,0,15-74,SysselsatteArb,2020,4618,5291,219,6,984,126,569,492,301,194,38,NA,259,105,189,385,1262,121,NA
4618,0,55-66,SysselsatteArb,2008,4618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4618,0,55-66,SysselsatteArb,2009,4618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4618,0,55-66,SysselsatteArb,2010,4618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4618,0,55-66,SysselsatteArb,2011,4618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4618,0,55-66,SysselsatteArb,2012,4618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4618,0,55-66,SysselsatteArb,2013,4618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4618,0,55-66,SysselsatteArb,2014,4618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4618,0,55-66,SysselsatteArb,2015,4618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4618,0,55-66,SysselsatteArb,2016,4618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4618,0,55-66,SysselsatteArb,2017,4618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4618,0,55-66,SysselsatteArb,2018,4618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4618,0,55-66,SysselsatteArb,2019,4618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4618,0,55-66,SysselsatteArb,2020,4618,1289,62,0,240,41,106,95,91,14,9,NA,62,31,55,92,343,31,NA
4618,0,67-74,SysselsatteArb,2008,4618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4618,0,67-74,SysselsatteArb,2009,4618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4618,0,67-74,SysselsatteArb,2010,4618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4618,0,67-74,SysselsatteArb,2011,4618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4618,0,67-74,SysselsatteArb,2012,4618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4618,0,67-74,SysselsatteArb,2013,4618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4618,0,67-74,SysselsatteArb,2014,4618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4618,0,67-74,SysselsatteArb,2015,4618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4618,0,67-74,SysselsatteArb,2016,4618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4618,0,67-74,SysselsatteArb,2017,4618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4618,0,67-74,SysselsatteArb,2018,4618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4618,0,67-74,SysselsatteArb,2019,4618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4618,0,67-74,SysselsatteArb,2020,4618,238,46,0,13,0,34,14,35,9,0,NA,19,0,3,10,40,7,NA
4611,0,15-74,SysselsatteArb,2008,1211,1648,221,11,139,44,204,219,49,61,19,23,39,152,49,110,264,27,17
4611,0,15-74,SysselsatteArb,2009,1211,1673,206,10,142,46,211,217,47,54,23,25,37,149,49,110,303,28,16
4611,0,15-74,SysselsatteArb,2010,1211,1621,215,11,135,46,214,225,42,67,20,26,36,87,42,121,283,32,19
4611,0,15-74,SysselsatteArb,2011,1211,1775,234,10,139,45,224,226,39,65,26,30,38,169,45,117,318,31,19
4611,0,15-74,SysselsatteArb,2012,1211,1665,179,11,148,42,233,229,42,44,29,26,42,122,51,122,303,29,13
4611,0,15-74,SysselsatteArb,2013,1211,1651,157,14,152,44,231,191,33,65,26,22,52,100,57,124,334,35,14
4611,0,15-74,SysselsatteArb,2014,1211,1702,156,16,160,45,245,191,42,76,24,24,45,108,57,130,335,31,17
4611,0,15-74,SysselsatteArb,2015,1211,1686,152,13,169,47,252,178,54,59,24,20,40,102,62,119,338,40,17
4611,0,15-74,SysselsatteArb,2016,1211,1671,154,12,173,43,248,192,50,62,26,17,45,87,64,122,318,37,21
4611,0,15-74,SysselsatteArb,2017,1211,1656,168,13,189,27,275,191,44,61,27,20,42,65,55,106,319,34,20
4611,0,15-74,SysselsatteArb,2018,1211,1618,171,14,173,25,275,175,46,58,25,18,45,64,49,108,322,32,18
4611,0,15-74,SysselsatteArb,2019,1211,1656,176,13,192,23,250,199,48,46,21,21,48,78,57,104,333,30,17
4611,0,15-74,SysselsatteArb,2020,1211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4611,0,55-66,SysselsatteArb,2008,1211,318,45,5,22,7,40,31,15,3,3,7,4,15,18,26,68,6,3
4611,0,55-66,SysselsatteArb,2009,1211,318,43,4,29,9,39,27,11,3,3,6,9,10,16,27,72,6,4
4611,0,55-66,SysselsatteArb,2010,1211,340,51,4,26,13,43,32,7,6,3,8,6,13,17,29,68,6,8
4611,0,55-66,SysselsatteArb,2011,1211,347,43,3,35,12,44,29,6,5,3,8,6,13,17,31,77,8,7
4611,0,55-66,SysselsatteArb,2012,1211,338,38,4,33,11,41,34,6,4,0,9,9,11,20,35,75,4,4
4611,0,55-66,SysselsatteArb,2013,1211,335,31,4,31,9,41,27,6,11,3,8,10,10,18,37,76,8,5
4611,0,55-66,SysselsatteArb,2014,1211,340,27,4,34,9,45,30,6,5,3,7,6,13,17,38,80,8,8
4611,0,55-66,SysselsatteArb,2015,1211,352,37,3,34,4,47,29,8,7,6,7,9,15,19,36,76,9,6
4611,0,55-66,SysselsatteArb,2016,1211,363,38,3,33,9,53,32,3,5,6,8,11,14,20,37,75,10,6
4611,0,55-66,SysselsatteArb,2017,1211,351,35,3,35,3,51,36,11,8,7,8,12,10,17,30,70,8,7
4611,0,55-66,SysselsatteArb,2018,1211,339,40,3,35,3,60,31,13,3,6,5,12,10,14,23,69,6,6
4611,0,55-66,SysselsatteArb,2019,1211,349,40,3,33,4,53,33,11,9,6,5,12,14,18,21,76,3,8
4611,0,55-66,SysselsatteArb,2020,1211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4611,0,67-74,SysselsatteArb,2008,1211,66,24,3,0,3,6,3,0,3,0,0,6,0,0,3,12,0,3
4611,0,67-74,SysselsatteArb,2009,1211,80,21,0,0,3,10,7,7,0,3,3,4,0,3,3,16,0,0
4611,0,67-74,SysselsatteArb,2010,1211,66,18,0,0,0,7,5,4,0,3,3,3,0,0,3,17,3,0
4611,0,67-74,SysselsatteArb,2011,1211,75,26,0,3,3,7,3,5,3,0,0,3,0,0,0,16,3,3
4611,0,67-74,SysselsatteArb,2012,1211,81,31,0,7,3,8,3,6,0,3,0,0,0,0,3,14,0,3
4611,0,67-74,SysselsatteArb,2013,1211,82,28,0,3,6,8,3,3,0,0,0,3,3,3,6,10,3,3
4611,0,67-74,SysselsatteArb,2014,1211,96,33,3,4,3,14,3,4,6,3,0,3,3,0,9,5,0,3
4611,0,67-74,SysselsatteArb,2015,1211,67,21,0,4,3,12,3,4,0,0,0,3,3,0,3,7,0,4
4611,0,67-74,SysselsatteArb,2016,1211,60,20,0,3,0,14,0,3,0,0,0,0,3,0,7,4,0,6
4611,0,67-74,SysselsatteArb,2017,1211,63,22,0,4,0,19,0,0,0,0,0,3,0,0,5,7,0,3
4611,0,67-74,SysselsatteArb,2018,1211,60,14,0,4,0,17,0,0,3,0,0,3,3,0,3,7,3,3
4611,0,67-74,SysselsatteArb,2019,1211,79,17,3,6,0,20,6,5,0,0,0,3,6,3,0,10,0,0
4611,0,67-74,SysselsatteArb,2020,1211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4612,0,15-74,SysselsatteArb,2008,1216,1362,188,0,48,3,228,107,69,6,24,3,12,15,67,172,355,50,15
4612,0,15-74,SysselsatteArb,2009,1216,1387,193,3,50,6,205,100,81,18,16,3,26,16,68,164,383,46,9
4612,0,15-74,SysselsatteArb,2010,1216,1357,170,0,52,3,214,97,81,12,23,3,15,20,66,155,383,45,18
4612,0,15-74,SysselsatteArb,2011,1216,1358,178,0,54,3,195,109,68,16,20,4,15,25,61,161,377,53,19
4612,0,15-74,SysselsatteArb,2012,1216,1386,200,3,41,3,164,134,61,15,17,0,9,32,67,158,411,54,17
4612,0,15-74,SysselsatteArb,2013,1216,1448,194,3,41,3,223,137,63,13,12,3,9,24,63,159,434,52,15
4612,0,15-74,SysselsatteArb,2014,1216,1439,159,0,42,3,227,140,86,11,9,3,12,27,53,170,431,49,17
4612,0,15-74,SysselsatteArb,2015,1216,1519,224,0,39,6,237,140,84,9,6,0,12,30,55,173,422,57,25
4612,0,15-74,SysselsatteArb,2016,1216,1516,199,0,30,6,229,158,81,20,6,0,14,19,62,173,437,54,28
4612,0,15-74,SysselsatteArb,2017,1216,1495,209,0,45,6,220,145,83,17,3,0,12,17,62,185,414,55,22
4612,0,15-74,SysselsatteArb,2018,1216,1516,192,0,44,6,235,141,90,9,6,0,23,33,48,190,421,58,20
4612,0,15-74,SysselsatteArb,2019,1216,1523,198,0,48,3,231,142,94,15,9,0,22,35,52,178,414,55,27
4612,0,15-74,SysselsatteArb,2020,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4612,0,55-66,SysselsatteArb,2008,1216,280,60,0,16,0,22,16,18,0,3,3,0,6,19,34,72,8,3
4612,0,55-66,SysselsatteArb,2009,1216,283,61,0,17,3,26,14,16,0,0,3,3,6,21,35,71,7,0
4612,0,55-66,SysselsatteArb,2010,1216,308,51,0,19,3,27,17,12,0,7,3,3,10,21,38,87,6,4
4612,0,55-66,SysselsatteArb,2011,1216,302,45,0,14,3,27,17,15,0,6,4,3,5,21,38,90,11,3
4612,0,55-66,SysselsatteArb,2012,1216,304,49,0,13,3,25,20,11,3,3,0,0,8,19,46,94,7,3
4612,0,55-66,SysselsatteArb,2013,1216,296,42,0,10,3,32,17,11,0,0,3,3,7,17,46,91,8,6
4612,0,55-66,SysselsatteArb,2014,1216,289,34,0,10,3,30,19,15,3,3,0,0,9,12,41,92,11,7
4612,0,55-66,SysselsatteArb,2015,1216,287,41,0,9,3,29,20,8,0,3,0,9,8,12,38,90,10,7
4612,0,55-66,SysselsatteArb,2016,1216,285,39,0,6,3,28,20,14,0,3,0,3,6,12,39,93,12,7
4612,0,55-66,SysselsatteArb,2017,1216,275,37,0,8,3,36,19,14,0,0,0,3,8,10,37,80,14,6
4612,0,55-66,SysselsatteArb,2018,1216,269,33,0,11,3,35,21,13,0,0,0,0,6,11,40,71,19,6
4612,0,55-66,SysselsatteArb,2019,1216,259,27,0,11,0,34,17,15,0,3,0,4,9,12,36,67,16,8
4612,0,55-66,SysselsatteArb,2020,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4612,0,67-74,SysselsatteArb,2008,1216,43,15,0,3,0,5,3,0,0,0,0,0,0,3,3,5,3,3
4612,0,67-74,SysselsatteArb,2009,1216,38,15,0,0,0,3,3,0,0,3,0,3,0,0,0,5,3,3
4612,0,67-74,SysselsatteArb,2010,1216,45,17,0,3,0,4,6,3,0,0,0,3,0,3,0,6,0,0
4612,0,67-74,SysselsatteArb,2011,1216,43,17,0,6,0,3,6,0,0,0,0,3,0,0,0,5,0,3
4612,0,67-74,SysselsatteArb,2012,1216,61,22,0,3,0,3,8,3,0,3,0,3,3,3,0,4,3,3
4612,0,67-74,SysselsatteArb,2013,1216,54,25,0,5,0,7,3,0,0,3,0,3,0,0,0,8,0,0
4612,0,67-74,SysselsatteArb,2014,1216,55,22,0,6,0,3,3,3,0,3,0,3,0,0,3,9,0,0
4612,0,67-74,SysselsatteArb,2015,1216,59,24,0,4,0,5,6,4,3,0,0,0,0,0,0,10,0,3
4612,0,67-74,SysselsatteArb,2016,1216,76,30,0,0,0,7,8,4,3,0,0,3,0,3,3,11,0,4
4612,0,67-74,SysselsatteArb,2017,1216,78,28,0,7,0,7,4,6,3,0,0,3,0,0,3,14,0,3
4612,0,67-74,SysselsatteArb,2018,1216,69,26,0,0,0,7,3,6,3,0,0,8,3,0,3,10,0,0
4612,0,67-74,SysselsatteArb,2019,1216,86,29,0,0,0,11,3,8,0,0,0,4,0,0,3,17,6,5
4612,0,67-74,SysselsatteArb,2020,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4613,0,15-74,SysselsatteArb,2008,1219,4845,324,8,1303,43,397,463,554,74,14,25,94,89,104,402,789,129,33
4613,0,15-74,SysselsatteArb,2009,1219,4831,324,7,1274,44,413,447,536,54,14,29,97,76,111,397,863,120,25
4613,0,15-74,SysselsatteArb,2010,1219,4819,315,8,1201,45,393,446,500,49,24,35,106,100,110,438,912,111,26
4613,0,15-74,SysselsatteArb,2011,1219,4865,298,0,1138,45,430,461,384,63,18,25,111,225,124,452,957,107,27
4613,0,15-74,SysselsatteArb,2012,1219,4885,292,0,1165,46,426,468,412,52,26,18,111,207,127,462,946,103,24
4613,0,15-74,SysselsatteArb,2013,1219,4872,294,0,1141,47,460,449,409,52,16,22,120,209,127,454,947,104,21
4613,0,15-74,SysselsatteArb,2014,1219,4890,309,0,1121,56,439,473,376,56,20,20,124,178,136,461,978,127,16
4613,0,15-74,SysselsatteArb,2015,1219,4695,302,0,1103,53,425,430,341,58,23,17,99,143,120,475,943,118,45
4613,0,15-74,SysselsatteArb,2016,1219,4662,318,0,1032,55,436,440,345,68,19,12,103,140,124,474,936,131,29
4613,0,15-74,SysselsatteArb,2017,1219,4790,342,0,1045,55,454,436,363,66,17,13,98,148,145,471,967,133,37
4613,0,15-74,SysselsatteArb,2018,1219,4885,337,0,1061,55,551,450,351,58,33,16,95,149,133,466,974,128,28
4613,0,15-74,SysselsatteArb,2019,1219,4887,321,0,1121,55,526,398,354,74,30,16,115,154,144,461,960,133,25
4613,0,15-74,SysselsatteArb,2020,1219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4613,0,55-66,SysselsatteArb,2008,1219,886,81,0,168,9,28,74,103,6,0,7,34,24,31,116,174,21,10
4613,0,55-66,SysselsatteArb,2009,1219,897,74,0,168,10,32,78,108,8,0,7,35,22,27,116,184,20,8
4613,0,55-66,SysselsatteArb,2010,1219,936,71,0,169,15,29,80,100,8,6,9,37,25,24,120,214,21,8
4613,0,55-66,SysselsatteArb,2011,1219,939,65,0,167,14,41,78,82,13,3,12,41,42,22,115,214,24,6
4613,0,55-66,SysselsatteArb,2012,1219,952,57,0,184,16,40,77,82,12,3,9,43,45,26,116,212,23,7
4613,0,55-66,SysselsatteArb,2013,1219,955,57,0,182,17,46,80,79,11,3,10,41,43,29,109,211,26,11
