Knr,Naering,Kjonn,ContentsCode,Aar,Haugesund,Sauda,Bokn,Tysvaer,Karmoy,Utsira,Vindafjord,1145_55-66,1145_67-74,1146_15-74,1146_55-66,1146_67-74,1149_15-74,1149_55-66,1149_67-74,1151_15-74,1151_55-66,1151_67-74,1160_15-74,1160_55-66,1160_67-74
1135,49-53,0,SysselsatteArb,2011,NA,NA,NA,93,26,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,49-53,0,SysselsatteArb,2012,NA,NA,NA,90,26,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,49-53,0,SysselsatteArb,2013,NA,NA,NA,70,17,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,49-53,0,SysselsatteArb,2014,NA,NA,NA,66,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,49-53,0,SysselsatteArb,2015,NA,NA,NA,64,16,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,49-53,0,SysselsatteArb,2016,NA,NA,NA,67,16,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,49-53,0,SysselsatteArb,2017,NA,NA,NA,77,17,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,49-53,0,SysselsatteArb,2018,NA,NA,NA,69,19,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,49-53,0,SysselsatteArb,2019,NA,NA,NA,70,17,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,49-53,0,SysselsatteArb,2020,NA,NA,NA,75,20,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,55-56,0,SysselsatteArb,2008,NA,NA,NA,50,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,55-56,0,SysselsatteArb,2009,NA,NA,NA,52,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,55-56,0,SysselsatteArb,2010,NA,NA,NA,59,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,55-56,0,SysselsatteArb,2011,NA,NA,NA,56,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,55-56,0,SysselsatteArb,2012,NA,NA,NA,41,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,55-56,0,SysselsatteArb,2013,NA,NA,NA,46,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,55-56,0,SysselsatteArb,2014,NA,NA,NA,42,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,55-56,0,SysselsatteArb,2015,NA,NA,NA,48,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,55-56,0,SysselsatteArb,2016,NA,NA,NA,44,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,55-56,0,SysselsatteArb,2017,NA,NA,NA,55,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,55-56,0,SysselsatteArb,2018,NA,NA,NA,57,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,55-56,0,SysselsatteArb,2019,NA,NA,NA,59,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,55-56,0,SysselsatteArb,2020,NA,NA,NA,33,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,58-63,0,SysselsatteArb,2008,NA,NA,NA,18,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,58-63,0,SysselsatteArb,2009,NA,NA,NA,18,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,58-63,0,SysselsatteArb,2010,NA,NA,NA,14,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,58-63,0,SysselsatteArb,2011,NA,NA,NA,14,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,58-63,0,SysselsatteArb,2012,NA,NA,NA,14,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,58-63,0,SysselsatteArb,2013,NA,NA,NA,18,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,58-63,0,SysselsatteArb,2014,NA,NA,NA,21,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,58-63,0,SysselsatteArb,2015,NA,NA,NA,24,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,58-63,0,SysselsatteArb,2016,NA,NA,NA,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,58-63,0,SysselsatteArb,2017,NA,NA,NA,12,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,58-63,0,SysselsatteArb,2018,NA,NA,NA,12,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,58-63,0,SysselsatteArb,2019,NA,NA,NA,15,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,58-63,0,SysselsatteArb,2020,NA,NA,NA,13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,64-66,0,SysselsatteArb,2008,NA,NA,NA,20,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,64-66,0,SysselsatteArb,2009,NA,NA,NA,11,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,64-66,0,SysselsatteArb,2010,NA,NA,NA,15,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,64-66,0,SysselsatteArb,2011,NA,NA,NA,17,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,64-66,0,SysselsatteArb,2012,NA,NA,NA,13,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,64-66,0,SysselsatteArb,2013,NA,NA,NA,12,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,64-66,0,SysselsatteArb,2014,NA,NA,NA,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,64-66,0,SysselsatteArb,2015,NA,NA,NA,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,64-66,0,SysselsatteArb,2016,NA,NA,NA,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,64-66,0,SysselsatteArb,2017,NA,NA,NA,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,64-66,0,SysselsatteArb,2018,NA,NA,NA,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,64-66,0,SysselsatteArb,2019,NA,NA,NA,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,64-66,0,SysselsatteArb,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,68-75,0,SysselsatteArb,2008,NA,NA,NA,31,8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,68-75,0,SysselsatteArb,2009,NA,NA,NA,30,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,68-75,0,SysselsatteArb,2010,NA,NA,NA,35,13,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,68-75,0,SysselsatteArb,2011,NA,NA,NA,30,13,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,68-75,0,SysselsatteArb,2012,NA,NA,NA,28,8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,68-75,0,SysselsatteArb,2013,NA,NA,NA,32,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,68-75,0,SysselsatteArb,2014,NA,NA,NA,37,13,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,68-75,0,SysselsatteArb,2015,NA,NA,NA,31,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,68-75,0,SysselsatteArb,2016,NA,NA,NA,31,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,68-75,0,SysselsatteArb,2017,NA,NA,NA,24,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,68-75,0,SysselsatteArb,2018,NA,NA,NA,28,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,68-75,0,SysselsatteArb,2019,NA,NA,NA,29,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,68-75,0,SysselsatteArb,2020,NA,NA,NA,33,8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,77-82,0,SysselsatteArb,2008,NA,NA,NA,89,15,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,77-82,0,SysselsatteArb,2009,NA,NA,NA,75,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,77-82,0,SysselsatteArb,2010,NA,NA,NA,77,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,77-82,0,SysselsatteArb,2011,NA,NA,NA,76,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,77-82,0,SysselsatteArb,2012,NA,NA,NA,84,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,77-82,0,SysselsatteArb,2013,NA,NA,NA,75,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,77-82,0,SysselsatteArb,2014,NA,NA,NA,97,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,77-82,0,SysselsatteArb,2015,NA,NA,NA,63,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,77-82,0,SysselsatteArb,2016,NA,NA,NA,61,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,77-82,0,SysselsatteArb,2017,NA,NA,NA,65,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,77-82,0,SysselsatteArb,2018,NA,NA,NA,68,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,77-82,0,SysselsatteArb,2019,NA,NA,NA,67,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,77-82,0,SysselsatteArb,2020,NA,NA,NA,64,9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,84,0,SysselsatteArb,2008,NA,NA,NA,83,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,84,0,SysselsatteArb,2009,NA,NA,NA,94,24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,84,0,SysselsatteArb,2010,NA,NA,NA,95,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,84,0,SysselsatteArb,2011,NA,NA,NA,105,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,84,0,SysselsatteArb,2012,NA,NA,NA,95,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,84,0,SysselsatteArb,2013,NA,NA,NA,93,24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,84,0,SysselsatteArb,2014,NA,NA,NA,89,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,84,0,SysselsatteArb,2015,NA,NA,NA,89,21,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,84,0,SysselsatteArb,2016,NA,NA,NA,96,20,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,84,0,SysselsatteArb,2017,NA,NA,NA,94,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,84,0,SysselsatteArb,2018,NA,NA,NA,88,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,84,0,SysselsatteArb,2019,NA,NA,NA,86,16,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,84,0,SysselsatteArb,2020,NA,NA,NA,97,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,85,0,SysselsatteArb,2008,NA,NA,NA,209,59,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,85,0,SysselsatteArb,2009,NA,NA,NA,224,57,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,85,0,SysselsatteArb,2010,NA,NA,NA,232,57,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,85,0,SysselsatteArb,2011,NA,NA,NA,231,64,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,85,0,SysselsatteArb,2012,NA,NA,NA,222,66,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,85,0,SysselsatteArb,2013,NA,NA,NA,214,59,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,85,0,SysselsatteArb,2014,NA,NA,NA,225,68,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,85,0,SysselsatteArb,2015,NA,NA,NA,216,64,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,85,0,SysselsatteArb,2016,NA,NA,NA,221,63,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,85,0,SysselsatteArb,2017,NA,NA,NA,201,61,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,85,0,SysselsatteArb,2018,NA,NA,NA,209,59,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,85,0,SysselsatteArb,2019,NA,NA,NA,208,54,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,85,0,SysselsatteArb,2020,NA,NA,NA,215,52,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,86-88,0,SysselsatteArb,2008,NA,NA,NA,522,96,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,86-88,0,SysselsatteArb,2009,NA,NA,NA,544,96,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,86-88,0,SysselsatteArb,2010,NA,NA,NA,546,101,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,86-88,0,SysselsatteArb,2011,NA,NA,NA,518,106,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,86-88,0,SysselsatteArb,2012,NA,NA,NA,474,102,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,86-88,0,SysselsatteArb,2013,NA,NA,NA,469,101,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,86-88,0,SysselsatteArb,2014,NA,NA,NA,510,108,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,86-88,0,SysselsatteArb,2015,NA,NA,NA,470,107,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,86-88,0,SysselsatteArb,2016,NA,NA,NA,470,107,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,86-88,0,SysselsatteArb,2017,NA,NA,NA,480,112,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,86-88,0,SysselsatteArb,2018,NA,NA,NA,452,107,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,86-88,0,SysselsatteArb,2019,NA,NA,NA,466,111,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,86-88,0,SysselsatteArb,2020,NA,NA,NA,473,104,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,90-99,0,SysselsatteArb,2008,NA,NA,NA,46,11,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,90-99,0,SysselsatteArb,2009,NA,NA,NA,75,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,90-99,0,SysselsatteArb,2010,NA,NA,NA,52,13,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,90-99,0,SysselsatteArb,2011,NA,NA,NA,56,12,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,90-99,0,SysselsatteArb,2012,NA,NA,NA,65,10,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,90-99,0,SysselsatteArb,2013,NA,NA,NA,69,13,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,90-99,0,SysselsatteArb,2014,NA,NA,NA,37,12,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,90-99,0,SysselsatteArb,2015,NA,NA,NA,43,13,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,90-99,0,SysselsatteArb,2016,NA,NA,NA,46,11,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,90-99,0,SysselsatteArb,2017,NA,NA,NA,46,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,90-99,0,SysselsatteArb,2018,NA,NA,NA,55,12,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,90-99,0,SysselsatteArb,2019,NA,NA,NA,55,13,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,90-99,0,SysselsatteArb,2020,NA,NA,NA,53,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,00,0,SysselsatteArb,2008,NA,NA,NA,10,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,00,0,SysselsatteArb,2009,NA,NA,NA,9,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,00,0,SysselsatteArb,2010,NA,NA,NA,18,9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,00,0,SysselsatteArb,2011,NA,NA,NA,12,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,00,0,SysselsatteArb,2012,NA,NA,NA,11,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,00,0,SysselsatteArb,2013,NA,NA,NA,11,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,00,0,SysselsatteArb,2014,NA,NA,NA,10,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,00,0,SysselsatteArb,2015,NA,NA,NA,28,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,00,0,SysselsatteArb,2016,NA,NA,NA,21,8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,00,0,SysselsatteArb,2017,NA,NA,NA,23,4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,00,0,SysselsatteArb,2018,NA,NA,NA,16,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,00,0,SysselsatteArb,2019,NA,NA,NA,15,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,00,0,SysselsatteArb,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,00-99,0,SysselsatteArb,2008,NA,NA,NA,NA,NA,NA,297,66,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,00-99,0,SysselsatteArb,2009,NA,NA,NA,NA,NA,NA,296,71,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,00-99,0,SysselsatteArb,2010,NA,NA,NA,NA,NA,NA,291,63,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,00-99,0,SysselsatteArb,2011,NA,NA,NA,NA,NA,NA,293,60,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,00-99,0,SysselsatteArb,2012,NA,NA,NA,NA,NA,NA,317,64,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,00-99,0,SysselsatteArb,2013,NA,NA,NA,NA,NA,NA,327,65,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,00-99,0,SysselsatteArb,2014,NA,NA,NA,NA,NA,NA,327,58,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,00-99,0,SysselsatteArb,2015,NA,NA,NA,NA,NA,NA,301,67,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,00-99,0,SysselsatteArb,2016,NA,NA,NA,NA,NA,NA,306,51,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,00-99,0,SysselsatteArb,2017,NA,NA,NA,NA,NA,NA,311,54,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,00-99,0,SysselsatteArb,2018,NA,NA,NA,NA,NA,NA,291,53,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,00-99,0,SysselsatteArb,2019,NA,NA,NA,NA,NA,NA,327,63,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,00-99,0,SysselsatteArb,2020,NA,NA,NA,NA,NA,NA,323,61,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,01-03,0,SysselsatteArb,2008,NA,NA,NA,NA,NA,NA,51,11,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,01-03,0,SysselsatteArb,2009,NA,NA,NA,NA,NA,NA,59,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,01-03,0,SysselsatteArb,2010,NA,NA,NA,NA,NA,NA,54,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,01-03,0,SysselsatteArb,2011,NA,NA,NA,NA,NA,NA,67,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,01-03,0,SysselsatteArb,2012,NA,NA,NA,NA,NA,NA,52,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,01-03,0,SysselsatteArb,2013,NA,NA,NA,NA,NA,NA,57,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,01-03,0,SysselsatteArb,2014,NA,NA,NA,NA,NA,NA,49,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,01-03,0,SysselsatteArb,2015,NA,NA,NA,NA,NA,NA,56,8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,01-03,0,SysselsatteArb,2016,NA,NA,NA,NA,NA,NA,61,6,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,01-03,0,SysselsatteArb,2017,NA,NA,NA,NA,NA,NA,74,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,01-03,0,SysselsatteArb,2018,NA,NA,NA,NA,NA,NA,65,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,01-03,0,SysselsatteArb,2019,NA,NA,NA,NA,NA,NA,67,9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,01-03,0,SysselsatteArb,2020,NA,NA,NA,NA,NA,NA,67,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,05-09,0,SysselsatteArb,2008,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,05-09,0,SysselsatteArb,2009,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,05-09,0,SysselsatteArb,2010,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,05-09,0,SysselsatteArb,2011,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,05-09,0,SysselsatteArb,2012,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
