Knr,Naering,Kjonn,Alder,ContentsCode,Aar,value
4615,35-39,0,15-74,SysselsatteArb,2009,0
4615,35-39,0,15-74,SysselsatteArb,2010,0
4615,35-39,0,15-74,SysselsatteArb,2011,0
4615,35-39,0,15-74,SysselsatteArb,2012,0
4615,35-39,0,15-74,SysselsatteArb,2013,0
4615,35-39,0,15-74,SysselsatteArb,2014,0
4615,35-39,0,15-74,SysselsatteArb,2015,0
4615,35-39,0,15-74,SysselsatteArb,2016,0
4615,35-39,0,15-74,SysselsatteArb,2017,0
4615,35-39,0,15-74,SysselsatteArb,2018,0
4615,35-39,0,15-74,SysselsatteArb,2019,0
4615,35-39,0,15-74,SysselsatteArb,2020,15
4615,35-39,0,55-66,SysselsatteArb,2008,0
4615,35-39,0,55-66,SysselsatteArb,2009,0
4615,35-39,0,55-66,SysselsatteArb,2010,0
4615,35-39,0,55-66,SysselsatteArb,2011,0
4615,35-39,0,55-66,SysselsatteArb,2012,0
4615,35-39,0,55-66,SysselsatteArb,2013,0
4615,35-39,0,55-66,SysselsatteArb,2014,0
4615,35-39,0,55-66,SysselsatteArb,2015,0
4615,35-39,0,55-66,SysselsatteArb,2016,0
4615,35-39,0,55-66,SysselsatteArb,2017,0
4615,35-39,0,55-66,SysselsatteArb,2018,0
4615,35-39,0,55-66,SysselsatteArb,2019,0
4615,35-39,0,55-66,SysselsatteArb,2020,3
4615,35-39,0,67-74,SysselsatteArb,2008,0
4615,35-39,0,67-74,SysselsatteArb,2009,0
4615,35-39,0,67-74,SysselsatteArb,2010,0
4615,35-39,0,67-74,SysselsatteArb,2011,0
4615,35-39,0,67-74,SysselsatteArb,2012,0
4615,35-39,0,67-74,SysselsatteArb,2013,0
4615,35-39,0,67-74,SysselsatteArb,2014,0
4615,35-39,0,67-74,SysselsatteArb,2015,0
4615,35-39,0,67-74,SysselsatteArb,2016,0
4615,35-39,0,67-74,SysselsatteArb,2017,0
4615,35-39,0,67-74,SysselsatteArb,2018,0
4615,35-39,0,67-74,SysselsatteArb,2019,0
4615,35-39,0,67-74,SysselsatteArb,2020,0
4615,41-43,0,15-74,SysselsatteArb,2008,0
4615,41-43,0,15-74,SysselsatteArb,2009,0
4615,41-43,0,15-74,SysselsatteArb,2010,0
4615,41-43,0,15-74,SysselsatteArb,2011,0
4615,41-43,0,15-74,SysselsatteArb,2012,0
4615,41-43,0,15-74,SysselsatteArb,2013,0
4615,41-43,0,15-74,SysselsatteArb,2014,0
4615,41-43,0,15-74,SysselsatteArb,2015,0
4615,41-43,0,15-74,SysselsatteArb,2016,0
4615,41-43,0,15-74,SysselsatteArb,2017,0
4615,41-43,0,15-74,SysselsatteArb,2018,0
4615,41-43,0,15-74,SysselsatteArb,2019,0
4615,41-43,0,15-74,SysselsatteArb,2020,149
4615,41-43,0,55-66,SysselsatteArb,2008,0
4615,41-43,0,55-66,SysselsatteArb,2009,0
4615,41-43,0,55-66,SysselsatteArb,2010,0
4615,41-43,0,55-66,SysselsatteArb,2011,0
4615,41-43,0,55-66,SysselsatteArb,2012,0
4615,41-43,0,55-66,SysselsatteArb,2013,0
4615,41-43,0,55-66,SysselsatteArb,2014,0
4615,41-43,0,55-66,SysselsatteArb,2015,0
4615,41-43,0,55-66,SysselsatteArb,2016,0
4615,41-43,0,55-66,SysselsatteArb,2017,0
4615,41-43,0,55-66,SysselsatteArb,2018,0
4615,41-43,0,55-66,SysselsatteArb,2019,0
4615,41-43,0,55-66,SysselsatteArb,2020,28
4615,41-43,0,67-74,SysselsatteArb,2008,0
4615,41-43,0,67-74,SysselsatteArb,2009,0
4615,41-43,0,67-74,SysselsatteArb,2010,0
4615,41-43,0,67-74,SysselsatteArb,2011,0
4615,41-43,0,67-74,SysselsatteArb,2012,0
4615,41-43,0,67-74,SysselsatteArb,2013,0
4615,41-43,0,67-74,SysselsatteArb,2014,0
4615,41-43,0,67-74,SysselsatteArb,2015,0
4615,41-43,0,67-74,SysselsatteArb,2016,0
4615,41-43,0,67-74,SysselsatteArb,2017,0
4615,41-43,0,67-74,SysselsatteArb,2018,0
4615,41-43,0,67-74,SysselsatteArb,2019,0
4615,41-43,0,67-74,SysselsatteArb,2020,6
4615,45-47,0,15-74,SysselsatteArb,2008,0
4615,45-47,0,15-74,SysselsatteArb,2009,0
4615,45-47,0,15-74,SysselsatteArb,2010,0
4615,45-47,0,15-74,SysselsatteArb,2011,0
4615,45-47,0,15-74,SysselsatteArb,2012,0
4615,45-47,0,15-74,SysselsatteArb,2013,0
4615,45-47,0,15-74,SysselsatteArb,2014,0
4615,45-47,0,15-74,SysselsatteArb,2015,0
4615,45-47,0,15-74,SysselsatteArb,2016,0
4615,45-47,0,15-74,SysselsatteArb,2017,0
4615,45-47,0,15-74,SysselsatteArb,2018,0
4615,45-47,0,15-74,SysselsatteArb,2019,0
4615,45-47,0,15-74,SysselsatteArb,2020,85
4615,45-47,0,55-66,SysselsatteArb,2008,0
4615,45-47,0,55-66,SysselsatteArb,2009,0
4615,45-47,0,55-66,SysselsatteArb,2010,0
4615,45-47,0,55-66,SysselsatteArb,2011,0
4615,45-47,0,55-66,SysselsatteArb,2012,0
4615,45-47,0,55-66,SysselsatteArb,2013,0
4615,45-47,0,55-66,SysselsatteArb,2014,0
4615,45-47,0,55-66,SysselsatteArb,2015,0
4615,45-47,0,55-66,SysselsatteArb,2016,0
4615,45-47,0,55-66,SysselsatteArb,2017,0
4615,45-47,0,55-66,SysselsatteArb,2018,0
4615,45-47,0,55-66,SysselsatteArb,2019,0
4615,45-47,0,55-66,SysselsatteArb,2020,11
4615,45-47,0,67-74,SysselsatteArb,2008,0
4615,45-47,0,67-74,SysselsatteArb,2009,0
4615,45-47,0,67-74,SysselsatteArb,2010,0
4615,45-47,0,67-74,SysselsatteArb,2011,0
4615,45-47,0,67-74,SysselsatteArb,2012,0
4615,45-47,0,67-74,SysselsatteArb,2013,0
4615,45-47,0,67-74,SysselsatteArb,2014,0
4615,45-47,0,67-74,SysselsatteArb,2015,0
4615,45-47,0,67-74,SysselsatteArb,2016,0
4615,45-47,0,67-74,SysselsatteArb,2017,0
4615,45-47,0,67-74,SysselsatteArb,2018,0
4615,45-47,0,67-74,SysselsatteArb,2019,0
4615,45-47,0,67-74,SysselsatteArb,2020,3
4615,49-53,0,15-74,SysselsatteArb,2008,0
4615,49-53,0,15-74,SysselsatteArb,2009,0
4615,49-53,0,15-74,SysselsatteArb,2010,0
4615,49-53,0,15-74,SysselsatteArb,2011,0
4615,49-53,0,15-74,SysselsatteArb,2012,0
4615,49-53,0,15-74,SysselsatteArb,2013,0
4615,49-53,0,15-74,SysselsatteArb,2014,0
4615,49-53,0,15-74,SysselsatteArb,2015,0
4615,49-53,0,15-74,SysselsatteArb,2016,0
4615,49-53,0,15-74,SysselsatteArb,2017,0
4615,49-53,0,15-74,SysselsatteArb,2018,0
4615,49-53,0,15-74,SysselsatteArb,2019,0
4615,49-53,0,15-74,SysselsatteArb,2020,39
4615,49-53,0,55-66,SysselsatteArb,2008,0
4615,49-53,0,55-66,SysselsatteArb,2009,0
4615,49-53,0,55-66,SysselsatteArb,2010,0
4615,49-53,0,55-66,SysselsatteArb,2011,0
4615,49-53,0,55-66,SysselsatteArb,2012,0
4615,49-53,0,55-66,SysselsatteArb,2013,0
4615,49-53,0,55-66,SysselsatteArb,2014,0
4615,49-53,0,55-66,SysselsatteArb,2015,0
4615,49-53,0,55-66,SysselsatteArb,2016,0
4615,49-53,0,55-66,SysselsatteArb,2017,0
4615,49-53,0,55-66,SysselsatteArb,2018,0
4615,49-53,0,55-66,SysselsatteArb,2019,0
4615,49-53,0,55-66,SysselsatteArb,2020,6
4615,49-53,0,67-74,SysselsatteArb,2008,0
4615,49-53,0,67-74,SysselsatteArb,2009,0
4615,49-53,0,67-74,SysselsatteArb,2010,0
4615,49-53,0,67-74,SysselsatteArb,2011,0
4615,49-53,0,67-74,SysselsatteArb,2012,0
4615,49-53,0,67-74,SysselsatteArb,2013,0
4615,49-53,0,67-74,SysselsatteArb,2014,0
4615,49-53,0,67-74,SysselsatteArb,2015,0
4615,49-53,0,67-74,SysselsatteArb,2016,0
4615,49-53,0,67-74,SysselsatteArb,2017,0
4615,49-53,0,67-74,SysselsatteArb,2018,0
4615,49-53,0,67-74,SysselsatteArb,2019,0
4615,49-53,0,67-74,SysselsatteArb,2020,0
4615,55-56,0,15-74,SysselsatteArb,2008,0
4615,55-56,0,15-74,SysselsatteArb,2009,0
4615,55-56,0,15-74,SysselsatteArb,2010,0
4615,55-56,0,15-74,SysselsatteArb,2011,0
4615,55-56,0,15-74,SysselsatteArb,2012,0
4615,55-56,0,15-74,SysselsatteArb,2013,0
4615,55-56,0,15-74,SysselsatteArb,2014,0
4615,55-56,0,15-74,SysselsatteArb,2015,0
4615,55-56,0,15-74,SysselsatteArb,2016,0
4615,55-56,0,15-74,SysselsatteArb,2017,0
4615,55-56,0,15-74,SysselsatteArb,2018,0
4615,55-56,0,15-74,SysselsatteArb,2019,0
4615,55-56,0,15-74,SysselsatteArb,2020,15
4615,55-56,0,55-66,SysselsatteArb,2008,0
4615,55-56,0,55-66,SysselsatteArb,2009,0
4615,55-56,0,55-66,SysselsatteArb,2010,0
4615,55-56,0,55-66,SysselsatteArb,2011,0
4615,55-56,0,55-66,SysselsatteArb,2012,0
4615,55-56,0,55-66,SysselsatteArb,2013,0
4615,55-56,0,55-66,SysselsatteArb,2014,0
4615,55-56,0,55-66,SysselsatteArb,2015,0
4615,55-56,0,55-66,SysselsatteArb,2016,0
4615,55-56,0,55-66,SysselsatteArb,2017,0
4615,55-56,0,55-66,SysselsatteArb,2018,0
4615,55-56,0,55-66,SysselsatteArb,2019,0
4615,55-56,0,55-66,SysselsatteArb,2020,6
4615,55-56,0,67-74,SysselsatteArb,2008,0
4615,55-56,0,67-74,SysselsatteArb,2009,0
4615,55-56,0,67-74,SysselsatteArb,2010,0
4615,55-56,0,67-74,SysselsatteArb,2011,0
4615,55-56,0,67-74,SysselsatteArb,2012,0
4615,55-56,0,67-74,SysselsatteArb,2013,0
4615,55-56,0,67-74,SysselsatteArb,2014,0
4615,55-56,0,67-74,SysselsatteArb,2015,0
4615,55-56,0,67-74,SysselsatteArb,2016,0
4615,55-56,0,67-74,SysselsatteArb,2017,0
4615,55-56,0,67-74,SysselsatteArb,2018,0
4615,55-56,0,67-74,SysselsatteArb,2019,0
4615,55-56,0,67-74,SysselsatteArb,2020,0
4615,58-63,0,15-74,SysselsatteArb,2008,0
4615,58-63,0,15-74,SysselsatteArb,2009,0
4615,58-63,0,15-74,SysselsatteArb,2010,0
4615,58-63,0,15-74,SysselsatteArb,2011,0
4615,58-63,0,15-74,SysselsatteArb,2012,0
4615,58-63,0,15-74,SysselsatteArb,2013,0
4615,58-63,0,15-74,SysselsatteArb,2014,0
4615,58-63,0,15-74,SysselsatteArb,2015,0
4615,58-63,0,15-74,SysselsatteArb,2016,0
4615,58-63,0,15-74,SysselsatteArb,2017,0
4615,58-63,0,15-74,SysselsatteArb,2018,0
4615,58-63,0,15-74,SysselsatteArb,2019,0
4615,58-63,0,15-74,SysselsatteArb,2020,NA
4615,58-63,0,55-66,SysselsatteArb,2008,0
4615,58-63,0,55-66,SysselsatteArb,2009,0
4615,58-63,0,55-66,SysselsatteArb,2010,0
4615,58-63,0,55-66,SysselsatteArb,2011,0
4615,58-63,0,55-66,SysselsatteArb,2012,0
4615,58-63,0,55-66,SysselsatteArb,2013,0
4615,58-63,0,55-66,SysselsatteArb,2014,0
4615,58-63,0,55-66,SysselsatteArb,2015,0
4615,58-63,0,55-66,SysselsatteArb,2016,0
4615,58-63,0,55-66,SysselsatteArb,2017,0
4615,58-63,0,55-66,SysselsatteArb,2018,0
4615,58-63,0,55-66,SysselsatteArb,2019,0
4615,58-63,0,55-66,SysselsatteArb,2020,NA
4615,58-63,0,67-74,SysselsatteArb,2008,0
4615,58-63,0,67-74,SysselsatteArb,2009,0
4615,58-63,0,67-74,SysselsatteArb,2010,0
4615,58-63,0,67-74,SysselsatteArb,2011,0
4615,58-63,0,67-74,SysselsatteArb,2012,0
4615,58-63,0,67-74,SysselsatteArb,2013,0
4615,58-63,0,67-74,SysselsatteArb,2014,0
4615,58-63,0,67-74,SysselsatteArb,2015,0
4615,58-63,0,67-74,SysselsatteArb,2016,0
4615,58-63,0,67-74,SysselsatteArb,2017,0
4615,58-63,0,67-74,SysselsatteArb,2018,0
4615,58-63,0,67-74,SysselsatteArb,2019,0
4615,58-63,0,67-74,SysselsatteArb,2020,NA
4615,64-66,0,15-74,SysselsatteArb,2008,0
4615,64-66,0,15-74,SysselsatteArb,2009,0
4615,64-66,0,15-74,SysselsatteArb,2010,0
4615,64-66,0,15-74,SysselsatteArb,2011,0
4615,64-66,0,15-74,SysselsatteArb,2012,0
4615,64-66,0,15-74,SysselsatteArb,2013,0
4615,64-66,0,15-74,SysselsatteArb,2014,0
4615,64-66,0,15-74,SysselsatteArb,2015,0
4615,64-66,0,15-74,SysselsatteArb,2016,0
4615,64-66,0,15-74,SysselsatteArb,2017,0
4615,64-66,0,15-74,SysselsatteArb,2018,0
4615,64-66,0,15-74,SysselsatteArb,2019,0
4615,64-66,0,15-74,SysselsatteArb,2020,0
4615,64-66,0,55-66,SysselsatteArb,2008,0
4615,64-66,0,55-66,SysselsatteArb,2009,0
4615,64-66,0,55-66,SysselsatteArb,2010,0
4615,64-66,0,55-66,SysselsatteArb,2011,0
4615,64-66,0,55-66,SysselsatteArb,2012,0
4615,64-66,0,55-66,SysselsatteArb,2013,0
4615,64-66,0,55-66,SysselsatteArb,2014,0
4615,64-66,0,55-66,SysselsatteArb,2015,0
4615,64-66,0,55-66,SysselsatteArb,2016,0
4615,64-66,0,55-66,SysselsatteArb,2017,0
4615,64-66,0,55-66,SysselsatteArb,2018,0
4615,64-66,0,55-66,SysselsatteArb,2019,0
4615,64-66,0,55-66,SysselsatteArb,2020,0
4615,64-66,0,67-74,SysselsatteArb,2008,0
4615,64-66,0,67-74,SysselsatteArb,2009,0
4615,64-66,0,67-74,SysselsatteArb,2010,0
4615,64-66,0,67-74,SysselsatteArb,2011,0
4615,64-66,0,67-74,SysselsatteArb,2012,0
4615,64-66,0,67-74,SysselsatteArb,2013,0
4615,64-66,0,67-74,SysselsatteArb,2014,0
4615,64-66,0,67-74,SysselsatteArb,2015,0
4615,64-66,0,67-74,SysselsatteArb,2016,0
4615,64-66,0,67-74,SysselsatteArb,2017,0
4615,64-66,0,67-74,SysselsatteArb,2018,0
4615,64-66,0,67-74,SysselsatteArb,2019,0
4615,64-66,0,67-74,SysselsatteArb,2020,0
4615,68-75,0,15-74,SysselsatteArb,2008,0
4615,68-75,0,15-74,SysselsatteArb,2009,0
4615,68-75,0,15-74,SysselsatteArb,2010,0
4615,68-75,0,15-74,SysselsatteArb,2011,0
4615,68-75,0,15-74,SysselsatteArb,2012,0
4615,68-75,0,15-74,SysselsatteArb,2013,0
4615,68-75,0,15-74,SysselsatteArb,2014,0
4615,68-75,0,15-74,SysselsatteArb,2015,0
4615,68-75,0,15-74,SysselsatteArb,2016,0
4615,68-75,0,15-74,SysselsatteArb,2017,0
4615,68-75,0,15-74,SysselsatteArb,2018,0
4615,68-75,0,15-74,SysselsatteArb,2019,0
4615,68-75,0,15-74,SysselsatteArb,2020,45
4615,68-75,0,55-66,SysselsatteArb,2008,0
4615,68-75,0,55-66,SysselsatteArb,2009,0
4615,68-75,0,55-66,SysselsatteArb,2010,0
4615,68-75,0,55-66,SysselsatteArb,2011,0
4615,68-75,0,55-66,SysselsatteArb,2012,0
4615,68-75,0,55-66,SysselsatteArb,2013,0
4615,68-75,0,55-66,SysselsatteArb,2014,0
4615,68-75,0,55-66,SysselsatteArb,2015,0
4615,68-75,0,55-66,SysselsatteArb,2016,0
4615,68-75,0,55-66,SysselsatteArb,2017,0
4615,68-75,0,55-66,SysselsatteArb,2018,0
4615,68-75,0,55-66,SysselsatteArb,2019,0
4615,68-75,0,55-66,SysselsatteArb,2020,15
4615,68-75,0,67-74,SysselsatteArb,2008,0
4615,68-75,0,67-74,SysselsatteArb,2009,0
4615,68-75,0,67-74,SysselsatteArb,2010,0
4615,68-75,0,67-74,SysselsatteArb,2011,0
4615,68-75,0,67-74,SysselsatteArb,2012,0
4615,68-75,0,67-74,SysselsatteArb,2013,0
4615,68-75,0,67-74,SysselsatteArb,2014,0
4615,68-75,0,67-74,SysselsatteArb,2015,0
4615,68-75,0,67-74,SysselsatteArb,2016,0
4615,68-75,0,67-74,SysselsatteArb,2017,0
4615,68-75,0,67-74,SysselsatteArb,2018,0
4615,68-75,0,67-74,SysselsatteArb,2019,0
4615,68-75,0,67-74,SysselsatteArb,2020,5
4615,77-82,0,15-74,SysselsatteArb,2008,0
4615,77-82,0,15-74,SysselsatteArb,2009,0
4615,77-82,0,15-74,SysselsatteArb,2010,0
4615,77-82,0,15-74,SysselsatteArb,2011,0
4615,77-82,0,15-74,SysselsatteArb,2012,0
4615,77-82,0,15-74,SysselsatteArb,2013,0
4615,77-82,0,15-74,SysselsatteArb,2014,0
4615,77-82,0,15-74,SysselsatteArb,2015,0
4615,77-82,0,15-74,SysselsatteArb,2016,0
4615,77-82,0,15-74,SysselsatteArb,2017,0
4615,77-82,0,15-74,SysselsatteArb,2018,0
4615,77-82,0,15-74,SysselsatteArb,2019,0
4615,77-82,0,15-74,SysselsatteArb,2020,19
4615,77-82,0,55-66,SysselsatteArb,2008,0
4615,77-82,0,55-66,SysselsatteArb,2009,0
4615,77-82,0,55-66,SysselsatteArb,2010,0
4615,77-82,0,55-66,SysselsatteArb,2011,0
4615,77-82,0,55-66,SysselsatteArb,2012,0
4615,77-82,0,55-66,SysselsatteArb,2013,0
4615,77-82,0,55-66,SysselsatteArb,2014,0
4615,77-82,0,55-66,SysselsatteArb,2015,0
4615,77-82,0,55-66,SysselsatteArb,2016,0
4615,77-82,0,55-66,SysselsatteArb,2017,0
4615,77-82,0,55-66,SysselsatteArb,2018,0
4615,77-82,0,55-66,SysselsatteArb,2019,0
4615,77-82,0,55-66,SysselsatteArb,2020,0
4615,77-82,0,67-74,SysselsatteArb,2008,0
4615,77-82,0,67-74,SysselsatteArb,2009,0
4615,77-82,0,67-74,SysselsatteArb,2010,0
4615,77-82,0,67-74,SysselsatteArb,2011,0
4615,77-82,0,67-74,SysselsatteArb,2012,0
4615,77-82,0,67-74,SysselsatteArb,2013,0
4615,77-82,0,67-74,SysselsatteArb,2014,0
4615,77-82,0,67-74,SysselsatteArb,2015,0
4615,77-82,0,67-74,SysselsatteArb,2016,0
4615,77-82,0,67-74,SysselsatteArb,2017,0
4615,77-82,0,67-74,SysselsatteArb,2018,0
4615,77-82,0,67-74,SysselsatteArb,2019,0
4615,77-82,0,67-74,SysselsatteArb,2020,0
4615,84,0,15-74,SysselsatteArb,2008,0
4615,84,0,15-74,SysselsatteArb,2009,0
4615,84,0,15-74,SysselsatteArb,2010,0
4615,84,0,15-74,SysselsatteArb,2011,0
4615,84,0,15-74,SysselsatteArb,2012,0
4615,84,0,15-74,SysselsatteArb,2013,0
4615,84,0,15-74,SysselsatteArb,2014,0
4615,84,0,15-74,SysselsatteArb,2015,0
4615,84,0,15-74,SysselsatteArb,2016,0
4615,84,0,15-74,SysselsatteArb,2017,0
4615,84,0,15-74,SysselsatteArb,2018,0
4615,84,0,15-74,SysselsatteArb,2019,0
4615,84,0,15-74,SysselsatteArb,2020,40
4615,84,0,55-66,SysselsatteArb,2008,0
4615,84,0,55-66,SysselsatteArb,2009,0
4615,84,0,55-66,SysselsatteArb,2010,0
4615,84,0,55-66,SysselsatteArb,2011,0
4615,84,0,55-66,SysselsatteArb,2012,0
4615,84,0,55-66,SysselsatteArb,2013,0
4615,84,0,55-66,SysselsatteArb,2014,0
4615,84,0,55-66,SysselsatteArb,2015,0
4615,84,0,55-66,SysselsatteArb,2016,0
4615,84,0,55-66,SysselsatteArb,2017,0
4615,84,0,55-66,SysselsatteArb,2018,0
4615,84,0,55-66,SysselsatteArb,2019,0
4615,84,0,55-66,SysselsatteArb,2020,12
4615,84,0,67-74,SysselsatteArb,2008,0
4615,84,0,67-74,SysselsatteArb,2009,0
4615,84,0,67-74,SysselsatteArb,2010,0
4615,84,0,67-74,SysselsatteArb,2011,0
4615,84,0,67-74,SysselsatteArb,2012,0
4615,84,0,67-74,SysselsatteArb,2013,0
4615,84,0,67-74,SysselsatteArb,2014,0
4615,84,0,67-74,SysselsatteArb,2015,0
4615,84,0,67-74,SysselsatteArb,2016,0
4615,84,0,67-74,SysselsatteArb,2017,0
4615,84,0,67-74,SysselsatteArb,2018,0
4615,84,0,67-74,SysselsatteArb,2019,0
4615,84,0,67-74,SysselsatteArb,2020,0
4615,85,0,15-74,SysselsatteArb,2008,0
4615,85,0,15-74,SysselsatteArb,2009,0
4615,85,0,15-74,SysselsatteArb,2010,0
4615,85,0,15-74,SysselsatteArb,2011,0
4615,85,0,15-74,SysselsatteArb,2012,0
4615,85,0,15-74,SysselsatteArb,2013,0
4615,85,0,15-74,SysselsatteArb,2014,0
4615,85,0,15-74,SysselsatteArb,2015,0
4615,85,0,15-74,SysselsatteArb,2016,0
4615,85,0,15-74,SysselsatteArb,2017,0
4615,85,0,15-74,SysselsatteArb,2018,0
4615,85,0,15-74,SysselsatteArb,2019,0
4615,85,0,15-74,SysselsatteArb,2020,115
4615,85,0,55-66,SysselsatteArb,2008,0
4615,85,0,55-66,SysselsatteArb,2009,0
4615,85,0,55-66,SysselsatteArb,2010,0
4615,85,0,55-66,SysselsatteArb,2011,0
4615,85,0,55-66,SysselsatteArb,2012,0
4615,85,0,55-66,SysselsatteArb,2013,0
4615,85,0,55-66,SysselsatteArb,2014,0
4615,85,0,55-66,SysselsatteArb,2015,0
4615,85,0,55-66,SysselsatteArb,2016,0
4615,85,0,55-66,SysselsatteArb,2017,0
4615,85,0,55-66,SysselsatteArb,2018,0
4615,85,0,55-66,SysselsatteArb,2019,0
4615,85,0,55-66,SysselsatteArb,2020,25
4615,85,0,67-74,SysselsatteArb,2008,0
4615,85,0,67-74,SysselsatteArb,2009,0
4615,85,0,67-74,SysselsatteArb,2010,0
4615,85,0,67-74,SysselsatteArb,2011,0
4615,85,0,67-74,SysselsatteArb,2012,0
4615,85,0,67-74,SysselsatteArb,2013,0
4615,85,0,67-74,SysselsatteArb,2014,0
4615,85,0,67-74,SysselsatteArb,2015,0
4615,85,0,67-74,SysselsatteArb,2016,0
4615,85,0,67-74,SysselsatteArb,2017,0
4615,85,0,67-74,SysselsatteArb,2018,0
4615,85,0,67-74,SysselsatteArb,2019,0
4615,85,0,67-74,SysselsatteArb,2020,6
4615,86-88,0,15-74,SysselsatteArb,2008,0
4615,86-88,0,15-74,SysselsatteArb,2009,0
4615,86-88,0,15-74,SysselsatteArb,2010,0
4615,86-88,0,15-74,SysselsatteArb,2011,0
4615,86-88,0,15-74,SysselsatteArb,2012,0
4615,86-88,0,15-74,SysselsatteArb,2013,0
4615,86-88,0,15-74,SysselsatteArb,2014,0
4615,86-88,0,15-74,SysselsatteArb,2015,0
4615,86-88,0,15-74,SysselsatteArb,2016,0
4615,86-88,0,15-74,SysselsatteArb,2017,0
4615,86-88,0,15-74,SysselsatteArb,2018,0
4615,86-88,0,15-74,SysselsatteArb,2019,0
4615,86-88,0,15-74,SysselsatteArb,2020,267
4615,86-88,0,55-66,SysselsatteArb,2008,0
4615,86-88,0,55-66,SysselsatteArb,2009,0
4615,86-88,0,55-66,SysselsatteArb,2010,0
4615,86-88,0,55-66,SysselsatteArb,2011,0
4615,86-88,0,55-66,SysselsatteArb,2012,0
4615,86-88,0,55-66,SysselsatteArb,2013,0
4615,86-88,0,55-66,SysselsatteArb,2014,0
4615,86-88,0,55-66,SysselsatteArb,2015,0
4615,86-88,0,55-66,SysselsatteArb,2016,0
4615,86-88,0,55-66,SysselsatteArb,2017,0
4615,86-88,0,55-66,SysselsatteArb,2018,0
4615,86-88,0,55-66,SysselsatteArb,2019,0
4615,86-88,0,55-66,SysselsatteArb,2020,54
4615,86-88,0,67-74,SysselsatteArb,2008,0
4615,86-88,0,67-74,SysselsatteArb,2009,0
4615,86-88,0,67-74,SysselsatteArb,2010,0
4615,86-88,0,67-74,SysselsatteArb,2011,0
4615,86-88,0,67-74,SysselsatteArb,2012,0
4615,86-88,0,67-74,SysselsatteArb,2013,0
4615,86-88,0,67-74,SysselsatteArb,2014,0
4615,86-88,0,67-74,SysselsatteArb,2015,0
4615,86-88,0,67-74,SysselsatteArb,2016,0
4615,86-88,0,67-74,SysselsatteArb,2017,0
4615,86-88,0,67-74,SysselsatteArb,2018,0
4615,86-88,0,67-74,SysselsatteArb,2019,0
4615,86-88,0,67-74,SysselsatteArb,2020,8
4615,90-99,0,15-74,SysselsatteArb,2008,0
4615,90-99,0,15-74,SysselsatteArb,2009,0
4615,90-99,0,15-74,SysselsatteArb,2010,0
4615,90-99,0,15-74,SysselsatteArb,2011,0
4615,90-99,0,15-74,SysselsatteArb,2012,0
4615,90-99,0,15-74,SysselsatteArb,2013,0
4615,90-99,0,15-74,SysselsatteArb,2014,0
4615,90-99,0,15-74,SysselsatteArb,2015,0
4615,90-99,0,15-74,SysselsatteArb,2016,0
4615,90-99,0,15-74,SysselsatteArb,2017,0
4615,90-99,0,15-74,SysselsatteArb,2018,0
4615,90-99,0,15-74,SysselsatteArb,2019,0
4615,90-99,0,15-74,SysselsatteArb,2020,15
4615,90-99,0,55-66,SysselsatteArb,2008,0
4615,90-99,0,55-66,SysselsatteArb,2009,0
4615,90-99,0,55-66,SysselsatteArb,2010,0
4615,90-99,0,55-66,SysselsatteArb,2011,0
4615,90-99,0,55-66,SysselsatteArb,2012,0
4615,90-99,0,55-66,SysselsatteArb,2013,0
4615,90-99,0,55-66,SysselsatteArb,2014,0
4615,90-99,0,55-66,SysselsatteArb,2015,0
4615,90-99,0,55-66,SysselsatteArb,2016,0
4615,90-99,0,55-66,SysselsatteArb,2017,0
4615,90-99,0,55-66,SysselsatteArb,2018,0
4615,90-99,0,55-66,SysselsatteArb,2019,0
4615,90-99,0,55-66,SysselsatteArb,2020,3
4615,90-99,0,67-74,SysselsatteArb,2008,0
4615,90-99,0,67-74,SysselsatteArb,2009,0
4615,90-99,0,67-74,SysselsatteArb,2010,0
4615,90-99,0,67-74,SysselsatteArb,2011,0
4615,90-99,0,67-74,SysselsatteArb,2012,0
4615,90-99,0,67-74,SysselsatteArb,2013,0
4615,90-99,0,67-74,SysselsatteArb,2014,0
4615,90-99,0,67-74,SysselsatteArb,2015,0
4615,90-99,0,67-74,SysselsatteArb,2016,0
4615,90-99,0,67-74,SysselsatteArb,2017,0
4615,90-99,0,67-74,SysselsatteArb,2018,0
4615,90-99,0,67-74,SysselsatteArb,2019,0
4615,90-99,0,67-74,SysselsatteArb,2020,0
4615,00,0,15-74,SysselsatteArb,2008,0
4615,00,0,15-74,SysselsatteArb,2009,0
4615,00,0,15-74,SysselsatteArb,2010,0
4615,00,0,15-74,SysselsatteArb,2011,0
4615,00,0,15-74,SysselsatteArb,2012,0
4615,00,0,15-74,SysselsatteArb,2013,0
4615,00,0,15-74,SysselsatteArb,2014,0
4615,00,0,15-74,SysselsatteArb,2015,0
4615,00,0,15-74,SysselsatteArb,2016,0
4615,00,0,15-74,SysselsatteArb,2017,0
4615,00,0,15-74,SysselsatteArb,2018,0
4615,00,0,15-74,SysselsatteArb,2019,0
4615,00,0,15-74,SysselsatteArb,2020,15
4615,00,0,55-66,SysselsatteArb,2008,0
4615,00,0,55-66,SysselsatteArb,2009,0
4615,00,0,55-66,SysselsatteArb,2010,0
4615,00,0,55-66,SysselsatteArb,2011,0
4615,00,0,55-66,SysselsatteArb,2012,0
